ì˙ït,éûçè,ãCâ∑(Åé),ïóå¸(ìx:0Å`359),ïóë¨(m/s),ç~êÖó (mm),êœê·ê[(cm),ëOÇPéûä‘ç~ê·ó (cm)
2019-1-4,5:00,-3.8,342,0.1,0,23,0
2019-1-4,5:10,-3.7,352,0.2,0,23,Å~
2019-1-4,5:20,-3.7,300,0.1,0,23,Å~
2019-1-4,5:30,-3.3,267,0.2,0,23,Å~
2019-1-4,5:40,-3.4,284,0.3,0,23,Å~
2019-1-4,5:50,-3.7,241,0.3,0,23,Å~
2019-1-4,6:00,-3.9,334,0.1,0,23,0
2019-1-4,6:10,-4,297,0.1,0,23,Å~
2019-1-4,6:20,-3.8,312,0.2,0,23,Å~
2019-1-4,6:30,-3.6,308,0.1,0,23,Å~
2019-1-4,6:40,-3.5,310,0.1,0,23,Å~
2019-1-4,6:50,-3.4,283,0.1,0,23,Å~
2019-1-4,7:00,-3.4,297,0.2,0,23,0
2019-1-4,7:10,-3.5,286,0.2,0,23,Å~
2019-1-4,7:20,-3.6,259,0.2,0,23,Å~
2019-1-4,7:30,-3.6,348,0.2,0,23,Å~
2019-1-4,7:40,-3.3,276,0.2,0,23,Å~
2019-1-4,7:50,-3,337,0.3,0,23,Å~
2019-1-4,8:00,-2.8,0,0.3,0,23,0
2019-1-4,8:10,-3.3,281,0.2,0,23,Å~
2019-1-4,8:20,-3.3,248,0.2,0,23,Å~
2019-1-4,8:30,-3,343,0.1,0,23,Å~
2019-1-4,8:40,-2.6,350,0.1,0,23,Å~
2019-1-4,8:50,-2.4,345,0.2,0,23,Å~
2019-1-4,9:00,-2.2,334,0.1,0,23,0
2019-1-4,9:10,-2,324,0.2,0,23,Å~
2019-1-4,9:20,-1.7,349,0.2,0,23,Å~
2019-1-4,9:30,-1.5,2,0.3,0,23,Å~
2019-1-4,9:40,-1.3,0,0.3,0,23,Å~
2019-1-4,9:50,-1.1,0,0.3,0,23,Å~
2019-1-4,10:00,-1,18,0.4,0,23,0
2019-1-4,10:10,-0.9,0,0.3,0,23,Å~
2019-1-4,10:20,-0.9,318,0.1,0,23,Å~
2019-1-4,10:30,-0.7,309,0.2,0,23,Å~
2019-1-4,10:40,-0.8,309,0.3,0,23,Å~
2019-1-4,10:50,-0.7,320,0.3,0,23,Å~
2019-1-4,11:00,-0.7,310,0.2,0,23,0
2019-1-4,11:10,-0.6,282,0.3,0,23,Å~
2019-1-4,11:20,-0.4,341,0.4,0,23,Å~
2019-1-4,11:30,-0.1,328,0.3,0,23,Å~
2019-1-4,11:40,0,282,0.3,0,23,Å~
2019-1-4,11:50,-0.1,296,0.2,0,23,Å~
2019-1-4,12:00,0.1,325,0.2,0,23,0
2019-1-4,12:10,0.3,319,0.2,0,23,Å~
2019-1-4,12:20,0.4,270,0.3,0,23,Å~
2019-1-4,12:30,0.4,270,0.2,0,23,Å~
2019-1-4,12:40,0.4,275,0.3,0,23,Å~
2019-1-4,12:50,0.5,294,0.2,0,23,Å~
2019-1-4,13:00,0.6,288,0.2,0,23,0
2019-1-4,13:10,0.7,276,0.2,0,23,Å~
2019-1-4,13:20,0.6,310,0.3,0,23,Å~
2019-1-4,13:30,0.9,303,0.1,0,23,Å~
2019-1-4,13:40,1.2,242,0.3,0,23,Å~
2019-1-4,13:50,1.2,241,0.5,0,23,Å~
2019-1-4,14:00,1.3,300,0.2,0,23,0
2019-1-4,14:10,1.2,246,1,0,23,Å~
2019-1-4,14:20,1.3,245,1,0,23,Å~
2019-1-4,14:30,1.2,239,1.1,0,23,Å~
2019-1-4,14:40,1.2,239,1.9,0,23,Å~
2019-1-4,14:50,1.2,242,1.7,0,23,Å~
2019-1-4,15:00,1.1,240,0.7,0,23,0
2019-1-4,15:10,1.1,244,1.3,0,23,Å~
2019-1-4,15:20,1.2,238,0.6,0,23,Å~
2019-1-4,15:30,1,238,0.4,0,23,Å~
2019-1-4,15:40,0.6,329,0.2,0,23,Å~
2019-1-4,15:50,0.3,341,0.2,0,23,Å~
2019-1-4,16:00,0.3,302,0.2,0,23,0
2019-1-4,16:10,-0.3,330,0.2,0,23,Å~
2019-1-4,16:20,-0.1,267,0.2,0,23,Å~
2019-1-4,16:30,-0.1,237,0.5,0,23,Å~
2019-1-4,16:40,-0.4,266,0.1,0,23,Å~
2019-1-4,16:50,-0.7,319,0.1,0,23,Å~
2019-1-4,17:00,-0.8,337,0.2,0,23,0
2019-1-4,17:10,-0.9,334,0.2,0,23,Å~
2019-1-4,17:20,-1,312,0.1,0,23,Å~
2019-1-4,17:30,-1.4,310,0.2,0,23,Å~
2019-1-4,17:40,-1.5,318,0.2,0,23,Å~
2019-1-4,17:50,-1.4,299,0.2,0,23,Å~
2019-1-4,18:00,-1.2,293,0.3,0,23,0
2019-1-4,18:10,-1.1,291,0.3,0,23,Å~
2019-1-4,18:20,-1.2,319,0.2,0,23,Å~
2019-1-4,18:30,-1,300,0.2,0,23,Å~
2019-1-4,18:40,-1.2,283,0.2,0,23,Å~
2019-1-4,18:50,-1.3,313,0.2,0,23,Å~
2019-1-4,19:00,-1.3,261,0.2,0,23,0
2019-1-4,19:10,-1.4,284,0.2,0,23,Å~
2019-1-4,19:20,-1.5,300,0.3,0,23,Å~
2019-1-4,19:30,-1.5,305,0.3,0,23,Å~
2019-1-4,19:40,-1.6,315,0.2,0,23,Å~
2019-1-4,19:50,-2,312,0.3,0,23,Å~
2019-1-4,20:00,-1.9,336,0.3,0,23,0
2019-1-4,20:10,-1.4,342,0.3,0,23,Å~
2019-1-4,20:20,-1.2,336,0.3,0,23,Å~
2019-1-4,20:30,-0.3,349,0.4,0,23,Å~
2019-1-4,20:40,-0.3,334,0.3,0,23,Å~
2019-1-4,20:50,0,351,0.2,0,23,Å~
2019-1-4,21:00,-0.4,336,0.3,0,23,0
2019-1-4,21:10,-0.3,307,0.1,0,23,Å~
2019-1-4,21:20,-0.2,307,0.1,0,23,Å~
2019-1-4,21:30,-0.3,265,0.4,0,23,Å~
2019-1-4,21:40,0,248,0.7,0,23,Å~
2019-1-4,21:50,-0.1,238,0.9,0,23,Å~
2019-1-4,22:00,-0.1,256,0.4,0,23,0
2019-1-4,22:10,0,246,0.9,0,23,Å~
2019-1-4,22:20,-0.2,252,0.6,0,23,Å~
2019-1-4,22:30,-0.4,253,0.2,0,23,Å~
2019-1-4,22:40,-0.8,288,0.2,0,23,Å~
2019-1-4,22:50,-0.9,339,0.2,0,23,Å~
2019-1-4,23:00,-1.1,331,0.1,0,23,0
2019-1-4,23:10,-1.1,27,0.4,0,23,Å~
2019-1-4,23:20,-1.2,6,0.2,0,23,Å~
2019-1-4,23:30,-1.1,28,0.5,0,23,Å~
2019-1-4,23:40,-1.1,359,0.5,0,23,Å~
2019-1-4,23:50,-0.9,355,0.7,0,23,Å~
2019-1-5,0:00,-1,307,0.5,0,23,0
2019-1-5,0:10,-1.2,276,0.4,0,23,Å~
2019-1-5,0:20,-1.3,261,0.1,0,23,Å~
2019-1-5,0:30,-1.4,353,0.2,0,23,Å~
2019-1-5,0:40,-1.4,17,0.5,0,23,Å~
2019-1-5,0:50,-1.4,277,0.4,0,23,Å~
2019-1-5,1:00,-1.4,26,0.9,0,22,0
2019-1-5,1:10,-1.4,23,0.2,0,22,Å~
2019-1-5,1:20,-1.5,273,0.2,0,23,Å~
2019-1-5,1:30,-1.6,240,0.6,0,22,Å~
2019-1-5,1:40,-1.7,292,0.1,0,22,Å~
2019-1-5,1:50,-1.8,246,0.2,0,23,Å~
2019-1-5,2:00,-1.9,252,0.1,0,23,1
2019-1-5,2:10,-1.9,243,0.4,0,23,Å~
2019-1-5,2:20,-1.9,305,0.3,0,24,Å~
2019-1-5,2:30,-1.7,317,0.6,0,24,Å~
2019-1-5,2:40,-1.7,307,1,0,24,Å~
2019-1-5,2:50,-1.7,316,0.9,0,24,Å~
2019-1-5,3:00,-1.7,307,0.8,0,24,1
2019-1-5,3:10,-1.7,330,1.2,0,24,Å~
2019-1-5,3:20,-1.8,324,0.9,0,24,Å~
2019-1-5,3:30,-1.7,330,1.1,0,24,Å~
2019-1-5,3:40,-1.7,314,0.8,0,24,Å~
2019-1-5,3:50,-1.8,301,1.1,0,24,Å~
2019-1-5,4:00,-1.9,298,1,0,24,0
2019-1-5,4:10,-2,321,1.1,0,24,Å~
2019-1-5,4:20,-2.1,302,1,0,24,Å~
2019-1-5,4:30,-2.2,299,0.9,0,24,Å~
2019-1-5,4:40,-2.2,306,0.9,0,24,Å~
2019-1-5,4:50,-2.2,320,1,0,24,Å~
2019-1-5,5:00,-2.3,328,1.1,0,24,0
2019-1-5,5:10,-2.4,327,1.1,0,24,Å~
2019-1-5,5:20,-2.5,301,1.1,0,24,Å~
2019-1-5,5:30,-2.5,325,1,0,24,Å~
2019-1-5,5:40,-2.8,340,1.3,0,24,Å~
2019-1-5,5:50,-2.8,326,1.2,0,24,Å~
2019-1-5,6:00,-2.9,311,1.3,0,24,0
2019-1-5,6:10,-3.1,314,1.1,0,24,Å~
2019-1-5,6:20,-3,305,1,0,24,Å~
2019-1-5,6:30,-3,296,1,0,24,Å~
2019-1-5,6:40,-3.2,315,1.1,0,24,Å~
2019-1-5,6:50,-3.3,295,1.1,0,24,Å~
2019-1-5,7:00,-3.2,304,1.1,0,24,0
2019-1-5,7:10,-3.1,309,0.8,0,24,Å~
2019-1-5,7:20,-3,290,0.9,0,24,Å~
2019-1-5,7:30,-3,275,2,0,24,Å~
2019-1-5,7:40,-3,270,2.2,0,24,Å~
2019-1-5,7:50,-3,274,2.1,0,24,Å~
2019-1-5,8:00,-3,280,1.8,0,24,0
2019-1-5,8:10,-2.9,277,1.5,0,24,Å~
2019-1-5,8:20,-2.8,261,1.7,0,24,Å~
2019-1-5,8:30,-2.9,271,1.5,0,24,Å~
2019-1-5,8:40,-2.8,275,0.9,0,24,Å~
2019-1-5,8:50,-2.7,272,0.8,0,24,Å~
2019-1-5,9:00,-2.6,254,0.9,0,24,0
2019-1-5,9:10,-2.5,248,1.1,0,24,Å~
2019-1-5,9:20,-2.5,242,1.1,0,24,Å~
2019-1-5,9:30,-2.3,263,0.7,0,24,Å~
2019-1-5,9:40,-2.2,284,0.5,0,24,Å~
2019-1-5,9:50,-1.9,270,0.7,0,24,Å~
2019-1-5,10:00,-1.7,308,0.5,0,24,0
2019-1-5,10:10,-1.8,289,1.1,0,24,Å~
2019-1-5,10:20,-1.9,284,1.2,0,24,Å~
2019-1-5,10:30,-2.6,330,1.1,0,24,Å~
2019-1-5,10:40,-2.9,282,1.2,0,24,Å~
2019-1-5,10:50,-2.6,299,1.1,0,24,Å~
2019-1-5,11:00,-2.4,306,1.2,0,24,0
2019-1-5,11:10,-2.3,300,1.1,0,24,Å~
2019-1-5,11:20,-2.6,307,1.2,0,24,Å~
2019-1-5,11:30,-2.4,297,1,0,24,Å~
2019-1-5,11:40,-2.6,333,1.2,0,24,Å~
2019-1-5,11:50,-4.1,314,1.5,0,24,Å~
2019-1-5,12:00,-4.2,284,1.3,0,24,0
2019-1-5,12:10,-4.2,280,1.4,0,25,Å~
2019-1-5,12:20,-3.9,272,1.6,0,25,Å~
2019-1-5,12:30,-4,265,1.7,0,25,Å~
2019-1-5,12:40,-3.9,284,1.1,0,25,Å~
2019-1-5,12:50,-4.1,290,1.2,0,25,Å~
2019-1-5,13:00,-4.3,267,2,0,26,2
2019-1-5,13:10,-4.4,253,2.9,0,27,Å~
2019-1-5,13:20,-4.3,254,2.6,0,27,Å~
2019-1-5,13:30,-3.9,254,1.9,0,27,Å~
2019-1-5,13:40,-3.8,266,1.5,0.5,27,Å~
2019-1-5,13:50,-3.7,263,1.3,0,26,Å~
2019-1-5,14:00,-3.9,254,1.6,0,26,0
2019-1-5,14:10,-3.9,248,1.7,0,26,Å~
2019-1-5,14:20,-4,253,2,0,26,Å~
2019-1-5,14:30,-4,257,1.7,0,26,Å~
2019-1-5,14:40,-3.7,256,1.2,0,26,Å~
2019-1-5,14:50,-3.5,275,1.4,0,27,Å~
2019-1-5,15:00,-3.5,301,0.9,0,27,1
2019-1-5,15:10,-4.4,290,1.7,0,28,Å~
2019-1-5,15:20,-4.3,271,1.7,0,28,Å~
2019-1-5,15:30,-4,277,1.7,0,28,Å~
2019-1-5,15:40,-3.7,269,1.8,0,27,Å~
2019-1-5,15:50,-3.6,272,2.1,0.5,27,Å~
2019-1-5,16:00,-3.5,274,1.8,0,27,0
2019-1-5,16:10,-3.7,291,1.5,0,27,Å~
2019-1-5,16:20,-4.6,285,1.8,0,27,Å~
2019-1-5,16:30,-4.2,279,1.9,0,27,Å~
2019-1-5,16:40,-4.1,271,1.6,0,27,Å~
2019-1-5,16:50,-4.2,275,1.9,0,28,Å~
2019-1-5,17:00,-4.2,277,2,0,28,1
2019-1-5,17:10,-4.2,275,2.1,0,29,Å~
2019-1-5,17:20,-4.1,271,2.3,0,29,Å~
2019-1-5,17:30,-4,318,1.5,0,29,Å~
2019-1-5,17:40,-4.2,338,1.9,0.5,30,Å~
2019-1-5,17:50,-4.2,351,1.2,0,30,Å~
2019-1-5,18:00,-4.2,317,1.6,0,30,2
2019-1-5,18:10,-4.2,304,1.4,0,30,Å~
2019-1-5,18:20,-4.2,288,1.4,0,30,Å~
2019-1-5,18:30,-4.1,314,1.2,0,31,Å~
2019-1-5,18:40,-4.1,325,1.4,0,31,Å~
2019-1-5,18:50,-4.2,330,1.7,0,32,Å~
2019-1-5,19:00,-4.1,324,1.3,0,32,2
2019-1-5,19:10,-4.2,357,2.2,0.5,31,Å~
2019-1-5,19:20,-4.1,325,1.4,0,32,Å~
2019-1-5,19:30,-4.1,282,1.3,0,32,Å~
2019-1-5,19:40,-4,277,1.2,0,31,Å~
2019-1-5,19:50,-4,274,1.4,0,31,Å~
2019-1-5,20:00,-3.9,306,0.7,0.5,31,0
2019-1-5,20:10,-4.1,22,0.8,0,31,Å~
2019-1-5,20:20,-4.2,19,1.5,0,31,Å~
2019-1-5,20:30,-4.4,15,1.2,0,32,Å~
2019-1-5,20:40,-4.6,337,0.6,0,32,Å~
2019-1-5,20:50,-4.2,345,1.1,0,32,Å~
2019-1-5,21:00,-4.7,4,1.1,0,32,1
2019-1-5,21:10,-5.2,42,0.7,0.5,32,Å~
2019-1-5,21:20,-5.2,0,0.1,0,32,Å~
2019-1-5,21:30,-5.4,270,0.2,0,32,Å~
2019-1-5,21:40,-5.6,275,0.1,0.5,32,Å~
2019-1-5,21:50,-5.8,275,0.1,0,32,Å~
2019-1-5,22:00,-6,288,0.2,0.5,32,0
2019-1-5,22:10,-6,270,0.2,0,32,Å~
2019-1-5,22:20,-5.9,332,0.1,0,32,Å~
2019-1-5,22:30,-5.9,325,0.2,0.5,32,Å~
2019-1-5,22:40,-5.9,301,0.1,0,31,Å~
2019-1-5,22:50,-5.9,256,0.1,0,31,Å~
2019-1-5,23:00,-6,265,0.1,0,31,0
2019-1-5,23:10,-6.1,320,0.2,0.5,31,Å~
2019-1-5,23:20,-6.1,340,0.2,0,32,Å~
2019-1-5,23:30,-6.1,0,0.2,0,32,Å~
2019-1-5,23:40,-6,0,0.1,0,32,Å~
2019-1-5,23:50,-5.8,5,0.1,0,32,Å~
2019-1-6,0:00,-5.4,285,0.3,0.5,32,1
2019-1-6,0:10,-4.5,274,1.3,0,32,Å~
2019-1-6,0:20,-4.3,279,1,0,32,Å~
2019-1-6,0:30,-4.5,298,1.2,0,32,Å~
2019-1-6,0:40,-4.5,291,1.4,0,32,Å~
2019-1-6,0:50,-4.5,288,0.7,0,32,Å~
2019-1-6,1:00,-4.3,272,1,0,32,0
2019-1-6,1:10,-4.4,264,1,0.5,32,Å~
2019-1-6,1:20,-4.4,278,1,0,32,Å~
2019-1-6,1:30,-4.8,279,1.2,0,32,Å~
2019-1-6,1:40,-4.8,297,0.8,0,33,Å~
2019-1-6,1:50,-4.8,302,0.5,0,32,Å~
2019-1-6,2:00,-4.7,291,0.4,0,32,0
2019-1-6,2:10,-4.6,273,0.8,0,32,Å~
2019-1-6,2:20,-4.6,293,0.8,0.5,33,Å~
2019-1-6,2:30,-4.6,325,0.5,0,33,Å~
2019-1-6,2:40,-4.7,341,0.4,0,33,Å~
2019-1-6,2:50,-4.7,16,0.9,0,33,Å~
2019-1-6,3:00,-4.6,345,0.4,0,33,1
2019-1-6,3:10,-4.6,7,0.3,0,32,Å~
2019-1-6,3:20,-4.9,351,0.1,0,32,Å~
2019-1-6,3:30,-4.9,5,0.1,0.5,32,Å~
2019-1-6,3:40,-5,0,0.2,0,32,Å~
2019-1-6,3:50,-4.9,322,0.1,0,32,Å~
2019-1-6,4:00,-5,342,0.1,0,32,0
2019-1-6,4:10,-5.1,352,0.2,0,32,Å~
2019-1-6,4:20,-5.2,340,0.2,0,32,Å~
2019-1-6,4:30,-5.2,297,0.1,0,32,Å~
2019-1-6,4:40,-5.3,330,0.2,0.5,32,Å~
2019-1-6,4:50,-5.1,315,0.1,0,32,Å~
2019-1-6,5:00,-5.1,285,0.1,0,32,0
2019-1-6,5:10,-4.9,24,0.3,0,32,Å~
2019-1-6,5:20,-5.2,34,0.5,0,32,Å~
2019-1-6,5:30,-5.4,283,0.2,0,32,Å~
2019-1-6,5:40,-5.2,5,0.1,0,31,Å~
2019-1-6,5:50,-5.2,4,0.2,0,31,Å~
2019-1-6,6:00,-5.3,26,0.3,0,31,0
2019-1-6,6:10,-4.8,0,0.1,0,31,Å~
2019-1-6,6:20,-3.5,260,1,0,31,Å~
2019-1-6,6:30,-3.3,268,1,0,31,Å~
2019-1-6,6:40,-3.3,251,1.9,0,31,Å~
2019-1-6,6:50,-3.4,249,2.2,0,31,Å~
2019-1-6,7:00,-3.5,250,2,0,31,0
2019-1-6,7:10,-3.4,274,1.5,0,31,Å~
2019-1-6,7:20,-3.4,266,1.1,0,31,Å~
2019-1-6,7:30,-3.6,262,1.1,0,31,Å~
2019-1-6,7:40,-3.8,248,1,0,31,Å~
2019-1-6,7:50,-3.9,239,1.1,0,31,Å~
2019-1-6,8:00,-3.8,239,1.2,0,31,0
2019-1-6,8:10,-3.6,253,1,0,31,Å~
2019-1-6,8:20,-3.6,244,1.4,0,31,Å~
2019-1-6,8:30,-3.5,243,1.2,0,31,Å~
2019-1-6,8:40,-3.5,239,1.1,0,31,Å~
2019-1-6,8:50,-3.4,245,1.4,0,31,Å~
2019-1-6,9:00,-3.6,255,1.3,0,31,0
2019-1-6,9:10,-3.4,241,1.5,0,31,Å~
2019-1-6,9:20,-3.4,239,2,0,31,Å~
2019-1-6,9:30,-3.2,240,1.4,0,31,Å~
2019-1-6,9:40,-3.2,245,1.3,0,31,Å~
2019-1-6,9:50,-2.9,251,1.2,0,31,Å~
2019-1-6,10:00,-2.9,279,1,0,31,0
2019-1-6,10:10,-2.8,269,1.1,0,31,Å~
2019-1-6,10:20,-2.8,276,1.2,0,31,Å~
2019-1-6,10:30,-2.8,271,0.8,0,31,Å~
2019-1-6,10:40,-2.7,257,1.1,0,31,Å~
2019-1-6,10:50,-2.7,258,0.8,0,31,Å~
2019-1-6,11:00,-2.6,253,2.1,0,31,0
2019-1-6,11:10,-2.5,260,1.4,0,31,Å~
2019-1-6,11:20,-2.5,277,1.5,0,31,Å~
2019-1-6,11:30,-2.4,272,2.3,0,31,Å~
2019-1-6,11:40,-2.6,293,1.6,0,31,Å~
2019-1-6,11:50,-2.7,306,1.4,0,31,Å~
2019-1-6,12:00,-2.7,275,1.6,0,31,0
2019-1-6,12:10,-2.5,284,1.6,0,31,Å~
2019-1-6,12:20,-2.5,291,1.2,0,31,Å~
2019-1-6,12:30,-2.7,279,1.4,0,31,Å~
2019-1-6,12:40,-2.7,273,1.9,0,31,Å~
2019-1-6,12:50,-2.6,280,1.9,0,30,Å~
2019-1-6,13:00,-2.5,283,1.6,0,30,0
2019-1-6,13:10,-2.5,289,1.3,0,30,Å~
2019-1-6,13:20,-2.7,277,1.5,0,30,Å~
2019-1-6,13:30,-2.7,296,1.1,0,30,Å~
2019-1-6,13:40,-2.8,326,1.3,0,30,Å~
2019-1-6,13:50,-3,316,1.5,0,30,Å~
2019-1-6,14:00,-3,315,1.5,0,30,0
2019-1-6,14:10,-3.1,293,1.3,0,30,Å~
2019-1-6,14:20,-3.1,303,1.4,0,30,Å~
2019-1-6,14:30,-3.2,288,1.4,0,30,Å~
2019-1-6,14:40,-3.1,280,1.4,0,30,Å~
2019-1-6,14:50,-3.2,277,1.3,0,30,Å~
2019-1-6,15:00,-3.1,276,1.2,0,30,0
2019-1-6,15:10,-3.4,286,1.5,0,30,Å~
2019-1-6,15:20,-3.4,281,1.1,0,30,Å~
2019-1-6,15:30,-3.3,265,1.2,0,30,Å~
2019-1-6,15:40,-3.5,257,1.5,0,30,Å~
2019-1-6,15:50,-3.4,257,2.1,0,30,Å~
2019-1-6,16:00,-3.5,262,1.6,0,30,0
2019-1-6,16:10,-3.6,251,1.8,0,30,Å~
2019-1-6,16:20,-3.6,255,1.3,0,30,Å~
2019-1-6,16:30,-3.4,264,1.2,0,30,Å~
2019-1-6,16:40,-3.4,274,1.2,0,30,Å~
2019-1-6,16:50,-3.6,277,1.3,0,30,Å~
2019-1-6,17:00,-4.4,325,0.9,0,30,0
2019-1-6,17:10,-4.5,321,1.1,0,30,Å~
2019-1-6,17:20,-4.9,309,1.2,0,30,Å~
2019-1-6,17:30,-5,328,1.1,0,30,Å~
2019-1-6,17:40,-5.1,324,1.1,0,30,Å~
2019-1-6,17:50,-5.1,311,0.8,0,31,Å~
2019-1-6,18:00,-5.1,293,0.8,0,32,2
2019-1-6,18:10,-5,273,0.8,0,32,Å~
2019-1-6,18:20,-4.9,281,1,0,33,Å~
2019-1-6,18:30,-4.8,279,1.5,0,33,Å~
2019-1-6,18:40,-4.7,297,1.8,0,35,Å~
2019-1-6,18:50,-4.9,302,2,0,34,Å~
2019-1-6,19:00,-4.9,298,2.1,0,35,3
2019-1-6,19:10,-5,296,2.1,0.5,35,Å~
2019-1-6,19:20,-5,292,2.5,0,36,Å~
2019-1-6,19:30,-5,297,2,0,36,Å~
2019-1-6,19:40,-4.9,286,2,0,35,Å~
2019-1-6,19:50,-4.7,308,2.2,0.5,36,Å~
2019-1-6,20:00,-4.4,278,1.6,0,36,1
2019-1-6,20:10,-4.5,285,2.1,0,35,Å~
2019-1-6,20:20,-4.9,281,2,0,35,Å~
2019-1-6,20:30,-5,269,1.8,0.5,35,Å~
2019-1-6,20:40,-4.8,282,1.6,0,35,Å~
2019-1-6,20:50,-5,256,1.9,0,35,Å~
2019-1-6,21:00,-5.2,276,1.6,0,35,0
2019-1-6,21:10,-5.2,279,1.2,0,35,Å~
2019-1-6,21:20,-5.2,264,1.4,0,35,Å~
2019-1-6,21:30,-5.3,276,1.4,0.5,35,Å~
2019-1-6,21:40,-5.7,270,1.6,0,35,Å~
2019-1-6,21:50,-5.8,266,1.3,0,36,Å~
2019-1-6,22:00,-5.7,256,1.9,0,36,1
2019-1-6,22:10,-5.5,260,1.6,0,35,Å~
2019-1-6,22:20,-5.6,283,1.2,0,35,Å~
2019-1-6,22:30,-5.6,283,1,0,36,Å~
2019-1-6,22:40,-5.4,282,1.2,0,36,Å~
2019-1-6,22:50,-5.3,317,1,0.5,36,Å~
2019-1-6,23:00,-6.5,30,0.7,0,37,1
2019-1-6,23:10,-6.6,32,0.3,0,37,Å~
2019-1-6,23:20,-6.7,29,0.5,0,37,Å~
2019-1-6,23:30,-6.8,38,1.1,0,37,Å~
2019-1-6,23:40,-6.6,40,0.6,0,37,Å~
2019-1-6,23:50,-7.3,43,0.5,0,38,Å~
2019-1-7,0:00,-7.4,35,0.9,0,38,1
2019-1-7,0:10,-7.5,40,0.7,0,38,Å~
2019-1-7,0:20,-7.6,288,0.1,0,38,Å~
2019-1-7,0:30,-7.8,290,0.2,0.5,38,Å~
2019-1-7,0:40,-8,312,0.1,0,38,Å~
2019-1-7,0:50,-7.9,6,0.1,0.5,37,Å~
2019-1-7,1:00,-8.1,30,0.3,0,38,0
2019-1-7,1:10,-8.2,33,0.6,0,38,Å~
2019-1-7,1:20,-8.4,36,0.7,0.5,39,Å~
2019-1-7,1:30,-8.4,37,0.6,0,39,Å~
2019-1-7,1:40,-8.4,23,0.1,0,39,Å~
2019-1-7,1:50,-8.4,307,0.1,0,39,Å~
2019-1-7,2:00,-8.4,291,0.1,0,39,1
2019-1-7,2:10,-8.4,325,0.1,0.5,39,Å~
2019-1-7,2:20,-8.4,352,0.1,0,39,Å~
2019-1-7,2:30,-8.4,17,0.2,0,40,Å~
2019-1-7,2:40,-8.5,356,0.2,0,40,Å~
2019-1-7,2:50,-8.6,339,0.1,0.5,40,Å~
2019-1-7,3:00,-8.5,356,0.2,0,40,1
2019-1-7,3:10,-8.5,353,0.2,0,40,Å~
2019-1-7,3:20,-8.4,346,0.1,0.5,40,Å~
2019-1-7,3:30,-8.5,3,0.2,0,40,Å~
2019-1-7,3:40,-8.5,354,0.1,0,39,Å~
2019-1-7,3:50,-8.6,340,0.2,0,40,Å~
2019-1-7,4:00,-8.4,343,0.2,0.5,41,1
2019-1-7,4:10,-8.3,307,0.2,0,41,Å~
2019-1-7,4:20,-8.3,335,0.2,0,40,Å~
2019-1-7,4:30,-8.3,19,0.2,0,40,Å~
2019-1-7,4:40,-8.3,23,0.2,0,41,Å~
2019-1-7,4:50,-8.2,340,0.1,0.5,41,Å~
2019-1-7,5:00,-8.2,349,0.1,0,41,0
2019-1-7,5:10,-8.3,339,0.2,0,41,Å~
2019-1-7,5:20,-8.2,309,0.1,0,42,Å~
2019-1-7,5:30,-8.1,315,0.1,0,43,Å~
2019-1-7,5:40,-8.2,343,0.2,0,44,Å~
2019-1-7,5:50,-8.1,329,0.2,0.5,44,Å~
2019-1-7,6:00,-8.2,244,0.5,0,44,3
2019-1-7,6:10,-8.1,241,0.3,0.5,46,Å~
2019-1-7,6:20,-8,266,0.2,0,47,Å~
2019-1-7,6:30,-8,317,0.1,0,48,Å~
2019-1-7,6:40,-7.9,326,0.1,0,48,Å~
2019-1-7,6:50,-7.9,328,0.1,0,49,Å~
2019-1-7,7:00,-7.9,310,0.1,0,50,6
2019-1-7,7:10,-7.7,270,0,0,52,Å~
2019-1-7,7:20,-7.6,244,0.1,0,52,Å~
2019-1-7,7:30,-7.4,0,0,0.5,52,Å~
2019-1-7,7:40,-7.2,262,0.1,0,53,Å~
2019-1-7,7:50,-7,315,0.1,0,52,Å~
2019-1-7,8:00,-6.8,30,0.3,0,52,2
2019-1-7,8:10,-6.7,36,0.3,0,53,Å~
2019-1-7,8:20,-6.7,315,0.1,0.5,53,Å~
2019-1-7,8:30,-6.6,302,0.1,0,53,Å~
2019-1-7,8:40,-6.5,24,0.2,0.5,52,Å~
2019-1-7,8:50,-6.5,329,0.1,0,52,Å~
2019-1-7,9:00,-6.1,297,0.2,0.5,52,0
2019-1-7,9:10,-6.1,250,0.4,0,52,Å~
2019-1-7,9:20,-5.7,235,0.9,0.5,52,Å~
2019-1-7,9:30,-5.6,253,0.5,0,52,Å~
2019-1-7,9:40,-5.1,280,0.4,0,51,Å~
2019-1-7,9:50,-5.5,32,1.4,0,51,Å~
2019-1-7,10:00,-5.9,30,1.7,0,51,0
2019-1-7,10:10,-5.8,6,0.8,0.5,51,Å~
2019-1-7,10:20,-5.7,332,1.2,0,51,Å~
2019-1-7,10:30,-5.1,289,1,0,49,Å~
2019-1-7,10:40,-4.7,288,1.2,0,49,Å~
2019-1-7,10:50,-5,315,1.2,0,49,Å~
2019-1-7,11:00,-4.5,327,1.1,0,49,0
2019-1-7,11:10,-4.5,257,1.4,0,49,Å~
2019-1-7,11:20,-4.5,269,1.6,0.5,49,Å~
2019-1-7,11:30,-4.4,271,1.3,0,49,Å~
